topic,source,author,title,description,content,published_at,url
Ukraine War,Business Insider,Rebecca Rommen,FIFA faces backlash over 'unacceptable' map of Ukraine that appeared to omit Crimea,"Ukrainian President Volodymyr Zelenskyy has long vowed to end Russia's occupation of Crimea, which Moscow annexed in 2014.","An image of the map with Crimea circled shared on X by Heorhii Tykhyi, a spokesperson for Ukraine's Ministry of Foreign Affairs.Heorhii Tykhyi/X
<ul><li>FIFA, soccer's world governing body, is facin… [+2794 chars]",2024-12-15T16:30:21Z,https://www.businessinsider.com/fifa-faces-backlash-map-ukraine-appeared-to-omit-crimea-russia-2024-12
Ukraine War,Business Insider,Thibault Spirlet,"Russia is sending 4 ships to its bases in Syria to evacuate weapons, Ukraine intelligence says","Russia is deploying four of its ships to evacuate weapons and equipment from its bases in Syria, per Ukraine's main intelligence directorate.","The Russian vessels remained missing from Tartus as of December 10.BlackSky
<ul><li>Russia is dispatching four ships to its bases in Syria, per Ukraine's main intelligence directorate.</li><li>They … [+2645 chars]",2024-12-13T14:49:38Z,https://www.businessinsider.com/russia-sending-ships-to-syria-bases-evacuate-military-gear-ukraine-2024-12
Ukraine War,Scientific American,R. Douglas Fields,The Human Brainwaves Centennial Exposes a Darker Science History,"The centennial of the discovery of brain waves in humans exposes a chilling tale involving Nazis, war between Russia and Ukraine, suicide and the vicissitudes of history","This year is the centennial of the discovery of human brain waves. Few people know the story of that startling finding, because the true story was suppressed and lost to history. Almost two decades a… [+9501 chars]",2024-12-20T12:00:00Z,https://www.scientificamerican.com/article/the-human-brainwaves-centennial-exposes-a-darker-science-history/
Ukraine War,Yahoo Entertainment,Léon BRUNEAU,Europe-loving Blinken on last trip to NATO before Trump handover,"Antony Blinken, America's French-speaking, Europhile top diplomat, paid his last visit to NATO headquarters in Brussels Tuesday on a bittersweet trip ahead...","Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
A… [+3573 chars]",2024-12-03T17:48:07Z,https://www.yahoo.com/news/europe-loving-blinken-last-trip-174807187.html
Ukraine War,Yahoo Entertainment,"Idrees Ali, Phil Stewart and Josh Smith","Exclusive-Satellite images suggest North Korea expanding missile plant, researchers say","North Korea is expanding a key weapons manufacturing complex that assembles a type of short-range missile used by Russia in Ukraine, researchers at a U.S...","Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
B… [+6228 chars]",2024-11-25T10:26:54Z,https://www.yahoo.com/news/exclusive-satellite-images-suggest-north-102654694.html
Ukraine War,BBC News,,Kremlin critic jailed for three more years over Ukraine war opposition,Former Moscow councillor Alexei Gorinov had already been serving a seven-year sentence.,"Alexei Gorinov was punished for questioning whether his Moscow district should hold a children's drawing competition while ""children are dying in Ukraine""
A Moscow councillor serving time in jail fo… [+1954 chars]",2024-11-29T12:18:43Z,https://www.bbc.com/news/articles/cn01dn93lz3o
Ukraine War,NPR,Greg Myre,How Syria's revolution could reshape the Middle East,The swift downfall of Bashar al-Assad is reverberating throughout the Middle East. Countries are urgently reassessing how to deal with a nation seeking to rebuild itself after years of civil war.,"The swift downfall of Bashar al-Assad is reverberating in Syria and throughout the Middle East. 
Some changes are already apparent. Syrians who fled the country's vicious civil war years ago are lin… [+6043 chars]",2024-12-09T18:03:13Z,https://www.npr.org/2024/12/09/g-s1-37457/syria-revolution-reshape-mideast
Ukraine War,BBC News,,"At least 100 North Koreans dead in Ukraine war, says South","Some 1,000 have been injured and senior officers are among the casualties, an MP says, quoting officials.","At least 100 North Korean soldiers have been killed in fighting in the Ukraine war since entering combat on the Russian side earlier this month, a South Korean MP has said.
Lee Sung-kwon, speaking t… [+2287 chars]",2024-12-19T05:36:00Z,https://www.bbc.com/news/articles/cm2ezx258xzo
Ukraine War,Daily Beast,Sean Craig,Trump Sends Warning Shot to Putin as He Hails That ‘Assad is Gone’,"With the regime of his Syrian ally Bashar al-Assad toppled in Damascus, Russian leader Vladimir Putin received a public warning from President-elect Donald...","With the regime of his Syrian ally Bashar al-Assad toppled in Damascus, Russian leader Vladimir Putin received a public warning from President-elect Donald Trump, who urged him to agree to a ceasefir… [+2799 chars]",2024-12-08T14:24:39Z,https://www.thedailybeast.com/trump-sends-warning-shot-to-putin-as-he-hails-that-assad-is-gone/
Ukraine War,Business Insider,Thibault Spirlet,"North Korean troops don't realize drones are deadly and it's getting them killed, Ukrainian soldiers say","Ukrainian soldiers said North Korean troops are moving in big groups and in the open, leaving them exposed to drone attacks, per The Washington Post.","North Korean troops don't realize drones are dangerous and are sitting ducks, Ukrainian soldiers told The Washington Post.Korean Central News Agency/Korea News Service via AP
<ul><li>North Korean tr… [+2867 chars]",2024-12-18T11:57:24Z,https://www.businessinsider.com/north-korean-troops-not-aware-drones-lethality-sitting-ducks-ukraine-2024-12
Ukraine War,Yahoo Entertainment,Reuters,Putin says large number of volunteers is turning the tide of Ukraine war in Russia's favour,President Vladimir Putin said on Monday that the large number of men signing up for the Russian military voluntarily was turning the tide of the Ukraine war ...,"Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
M… [+2802 chars]",2024-12-16T15:14:29Z,https://www.yahoo.com/news/putin-says-large-number-volunteers-151429314.html
Ukraine War,ABC News,Shannon K. Kingston,"At surprise news conference, Trump pushes for swift end to wars","During a wide-ranging news conference, President-elect Donald Trump signaled an eagerness to wrap up conflicts in Ukraine and the Middle East as quickly as possible.","During a wide-ranging impromptu press conference at Mar-a-Lago on Monday, President-elect Donald Trump signaled an eagerness to wrap up the conflicts in Ukraine and the Middle East as quickly as poss… [+3995 chars]",2024-12-17T00:25:24Z,https://abcnews.go.com/Politics/surprise-news-conference-trump-pushes-swift-end-wars/story?id=116842897
Ukraine War,The New Yorker,Boris Fishman,Forbidden Sips of the Ukrainian Dom Pérignon,"In the Cold War, Stalin ordered that a winery be set up in an old gypsum mine in Bakhmut; now Russian soldiers are using the prized cuvée to flush toilets, Boris Fishman writes.","At a benefit concert for Ukrainian children, at Carnegie Hall, Nathalie Lysenko and Gayle Corrigan walked up to the bar and paid forty-six dollars for two glasses of a Ukrainian sparkling wine that L… [+4711 chars]",2024-11-25T11:00:00Z,https://www.newyorker.com/magazine/2024/12/02/forbidden-sips-of-the-ukrainian-dom-perignon
Ukraine War,Yahoo Entertainment,Associated Press,Ukrainian drones strike Russia as Kyiv reels from consecutive massive air attacks,"Ukrainian drone strikes on southern Russia killed a 9-year-old boy and set fire to a major oil terminal, officials said Saturday, the day after Moscow...","Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways
K… [+4016 chars]",2024-12-14T14:08:54Z,https://www.yahoo.com/news/ukrainian-drones-strike-russia-kyiv-140854804.html
Ukraine War,BBC News,,Russian prison boss killed in car blast in occupied Ukraine,Sergei Yevsyukov's death is being seen as the latest in a series of attacks on Russian officers.,"The former head of a notorious prison in Russian-occupied Ukraine has reportedly been killed in a car blast in Donetsk, in what is being seen as the latest in a series of attacks on pro-Kremlin figur… [+2196 chars]",2024-12-09T16:45:10Z,https://www.bbc.com/news/articles/c5y867penn8o
Ukraine War,Yahoo Entertainment,,Opinion | Biden isn't escalating the war in Ukraine — he's doing the right thing,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",2024-11-25T22:50:07Z,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_a0c7695e-3c4e-4ce2-8ff0-fdb57271ec57
Ukraine War,NPR,The Associated Press,Syrian opposition activists say insurgents have reached the suburbs of Damascus,"Syrian insurgents have reached the suburbs of Damascus as part of a offensive that has seen them take over some of Syria's largest cities, opposition activists and a rebel commander said Saturday.","BEIRUT Syrian insurgents have reached the suburbs of Damascus as part of a rapidly moving offensive that has seen them take over some of Syria's largest cities across the country, opposition activist… [+5856 chars]",2024-12-07T15:25:35Z,https://www.npr.org/2024/12/07/g-s1-37295/syria-insurgents-have-reached-suburbs-damascus
Ukraine War,Business Insider,Tom Porter,"China is increasingly unnerved by Russia and North Korea's growing alliance, says top US official","Kurt Campbell, the US deputy secretary of state, said China is being kept in the dark about the friendship between Kim Jong Un and Vladimir Putin","North Korea's Kim Jong Un and Russia's Vladimir Putin at a military parade in Pyongyang in June.GAVRIIL GRIGOROV via Getty Images
<ul><li>The comments were made by Kurt Campbell, the US deputy secre… [+3518 chars]",2024-11-25T12:01:18Z,https://www.businessinsider.com/china-unnerved-north-korea-russia-alliance-us-official-kurt-campbell-2024-11
Ukraine War,ABC News,David Brennan,Russia launches 'massive' drone and missile energy blitz across Ukraine,All regions of Ukraine were under air raid alerts early Thursday amid Russia's latest long-range drone and missile barrage against the country's energy grid.,"LONDON -- All regions of Ukraine were under air raid alerts early Thursday amid Russia's latest long-range drone and missile barrage against the country's energy grid, with almost 1 million people re… [+2967 chars]",2024-11-28T09:33:53Z,https://abcnews.go.com/International/russia-launches-massive-drone-missile-energy-blitz-ukraine/story?id=116299874
